Year,GEOID,Name,FI_Rate,CostPerMeal,Percent_EMPLOYMENT_STATUS_Civilian_labor_force_Unemployment_Rate,Percent_INCOME_AND_BENEFITS_IN_2022_INFLATIONADJUSTED_DOLLARS_Total_households_Less_than_10000,Percent_INCOME_AND_BENEFITS_IN_2022_INFLATIONADJUSTED_DOLLARS_Total_households_10000_to_14999,Percent_INCOME_AND_BENEFITS_IN_2022_INFLATIONADJUSTED_DOLLARS_Total_households_15000_to_24999,Percent_INCOME_AND_BENEFITS_IN_2022_INFLATIONADJUSTED_DOLLARS_Total_households_25000_to_34999,Percent_INCOME_AND_BENEFITS_IN_2022_INFLATIONADJUSTED_DOLLARS_Total_households_35000_to_49999,Percent_INCOME_AND_BENEFITS_IN_2022_INFLATIONADJUSTED_DOLLARS_Total_households_50000_to_74999,Percent_INCOME_AND_BENEFITS_IN_2022_INFLATIONADJUSTED_DOLLARS_Total_households_75000_to_99999,Percent_INCOME_AND_BENEFITS_IN_2022_INFLATIONADJUSTED_DOLLARS_Total_households_100000_to_149999,Percent_INCOME_AND_BENEFITS_IN_2022_INFLATIONADJUSTED_DOLLARS_Total_households_With_Social_Security,Percent_INCOME_AND_BENEFITS_IN_2022_INFLATIONADJUSTED_DOLLARS_Total_households_With_retirement_income,Percent_INCOME_AND_BENEFITS_IN_2022_INFLATIONADJUSTED_DOLLARS_Total_households_With_Food_Stamp.SNAP_benefits_in_the_past_12_months,Estimate_EDUCATIONAL_ATTAINMENT_Population_25_years_and_over_Less_than_9th_grade,Estimate_EDUCATIONAL_ATTAINMENT_Population_25_years_and_over_High_school_graduate_includes_equivalency,Estimate_EDUCATIONAL_ATTAINMENT_Population_25_years_and_over_Bachelors_degree,Percent_VEHICLES_AVAILABLE_Occupied_housing_units_No_vehicles_available,Percent_VEHICLES_AVAILABLE_Occupied_housing_units_1_vehicle_available,Percent_VEHICLES_AVAILABLE_Occupied_housing_units_2_vehicles_available,Percent_GROSS_RENT_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_GRAPI_Occupied_units_paying_rent_excluding_units_where_GRAPI_cannot_be_computed_Less_than_15.0_percent,Percent_GROSS_RENT_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_GRAPI_Occupied_units_paying_rent_excluding_units_where_GRAPI_cannot_be_computed_30.0_to_34.9_percent,Percent_GROSS_RENT_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_GRAPI_Occupied_units_paying_rent_excluding_units_where_GRAPI_cannot_be_computed_35.0_percent_or_more,Percent_SEX_AND_AGE_Total_population_Female,age19AndUnder,Percent_SEX_AND_AGE_Total_population_20_to_24_years,Percent_SEX_AND_AGE_Total_population_25_to_34_years,Percent_SEX_AND_AGE_Total_population_45_to_54_years,Percent_SEX_AND_AGE_Total_population_55_to_59_years,Percent_SEX_AND_AGE_Total_population_60_to_64_years,age65AndOver,Percent_HISPANIC_OR_LATINO_AND_RACE_Total_population_Hispanic_or_Latino_of_any_race,Percent_HISPANIC_OR_LATINO_AND_RACE_Total_population_Not_Hispanic_or_Latino_White_alone,Percent_HISPANIC_OR_LATINO_AND_RACE_Total_population_Not_Hispanic_or_Latino_Black_or_African_American_alone,Percent_HISPANIC_OR_LATINO_AND_RACE_Total_population_Not_Hispanic_or_Latino_Asian_alone
2027,51071,"Giles County, Virginia",,4.409166667,2.2,1.329978741,3.3,9.2,10.5,9.6,26.1,12.22307692,18.675,39.40172023,33.9,4.783333333,127.25,4650.19139,1376.0,6.407692308,24.2,47.62599533,34.0,4.6,26.7,51.02307692,21.50833333,5.272624992,11.2,14.2,7.199631995,6.5,23.65833333,2.275,93.50833333,2.3,0.269230769
2023,51077,"Grayson County, Virginia",,4.391857083,4.3,4.8,7.9,16.2,7.702203144,17.0,17.06923077,11.9,9.1,50.74166667,27.1,16.11902174,611.6666667,4717.924753,1216.0,5.0,28.06669656,36.78461538,24.2,5.1,39.12934137,47.16666667,17.28333333,5.7,11.1,14.1,7.189554194,8.687766177,25.81666667,4.025,87.79166667,5.1,1.2
2024,51077,"Grayson County, Virginia",,4.842327809,4.3,4.8,7.9,16.2,6.004406287,17.0,17.06923077,11.9,9.1,51.48333333,27.1,15.88198284,545.3333333,4490.233767,1216.0,5.0,28.12427,36.78461538,24.2,5.1,37.5757338,46.83333333,16.96666667,5.7,11.1,14.1,7.262495954,8.537015669,26.23333333,4.15,87.28333333,5.1,1.2
2025,51077,"Grayson County, Virginia",,5.238774165,4.3,4.8,7.9,16.2,4.306609431,17.0,17.06923077,11.9,9.1,52.225,27.1,15.73450085,479.0,4490.233767,1216.0,5.0,28.12427,36.78461538,24.2,5.1,36.63679292,46.5,16.65,5.7,11.1,14.1,7.321906909,8.429936998,26.65,4.275,86.775,5.1,1.2
2026,51077,"Grayson County, Virginia",,5.587675223,4.3,4.8,7.9,16.2,2.608812575,17.0,17.06923077,11.9,9.1,52.96666667,27.1,15.64273979,412.6666667,4490.233767,1216.0,5.0,28.12427,36.78461538,24.2,5.1,36.06933304,46.16666667,16.33333333,5.7,11.1,14.1,7.370297045,8.353878602,27.06666667,4.4,86.26666667,5.1,1.2
2027,51077,"Grayson County, Virginia",,5.89473303,4.3,4.8,7.9,16.2,0.911015718,17.0,17.06923077,11.9,9.1,53.70833333,27.1,15.58564745,346.3333333,4490.233767,1216.0,5.0,28.12427,36.78461538,24.2,5.1,35.72638203,45.83333333,16.01666667,5.7,11.1,14.1,7.40971074,8.299854028,27.48333333,4.525,85.75833333,5.1,1.2
2023,51089,"Henry County, Virginia",,3.935826828,4.716666667,6.2,8.730769231,13.3,12.3,16.27692308,18.1,11.125,10.775,47.58333333,30.375,15.68979887,2834.0,13323.01772,3474.0,6.754801625,31.1,32.1,18.73846154,9.9,37.2,51.92307692,21.5,5.1,10.0,12.73480125,7.432363127,8.1,24.76666667,6.125,68.45,22.8,0.5
2024,51089,"Henry County, Virginia",,4.055568848,4.233333333,6.2,8.730769231,13.3,12.3,16.27692308,18.1,11.45,11.25,48.16666667,30.95,15.76192331,2834.0,13247.50157,3474.0,6.900024605,31.1,32.1,18.73846154,9.9,37.2,51.92307692,21.5,5.1,10.0,12.36960249,7.184750845,8.1,25.23333333,6.25,68.2,22.8,0.5
2025,51089,"Henry County, Virginia",,4.175310869,3.75,6.2,8.730769231,13.3,12.3,16.27692308,18.1,11.775,11.725,48.75,31.525,15.81985203,2834.0,13208.96527,3474.0,6.900024605,31.1,32.1,18.73846154,9.9,37.2,51.92307692,21.5,5.1,10.0,12.00440374,7.076537392,8.1,25.7,6.375,67.95,22.8,0.5
2026,51089,"Henry County, Virginia",,4.295052889,3.266666667,6.2,8.730769231,13.3,12.3,16.27692308,18.1,12.1,12.2,49.33333333,32.1,15.86637907,2834.0,13189.29998,3474.0,6.900024605,31.1,32.1,18.73846154,9.9,37.2,51.92307692,21.5,5.1,10.0,11.63920498,6.860353446,8.1,26.16666667,6.5,67.7,22.8,0.5
2027,51089,"Henry County, Virginia",,4.41479491,2.783333333,6.2,8.730769231,13.3,12.3,16.27692308,18.1,12.425,12.675,49.91666667,32.675,15.90374855,2834.0,13179.26468,3474.0,6.900024605,31.1,32.1,18.73846154,9.9,37.2,51.92307692,21.5,5.1,10.0,11.27400623,6.727797372,8.1,26.63333333,6.625,67.45,22.8,0.5
2023,51105,"Lee County, Virginia",,3.68,7.500705144,13.01538462,9.454060786,16.64409731,9.6,11.4,17.4,12.9,8.241666667,50.61494454,24.84106944,25.0,1291.416667,6102.0,1417.461538,9.314857175,31.1,31.6,14.11538462,9.928509056,54.5,47.65384615,19.81666667,5.2,12.4,13.525,7.3,6.376923077,22.70833333,2.116276785,92.1,3.917375001,0.261538462
2024,51105,"Lee County, Virginia",,3.78,7.492506064,13.01538462,8.885453117,16.91288596,9.6,11.4,17.4,12.9,8.583333333,50.54270412,22.89227347,25.0,1185.833333,6102.0,1417.461538,9.55356597,31.1,31.6,14.11538462,10.2056313,54.5,47.65384615,19.53333333,5.2,12.4,13.35,7.3,6.376923077,23.21666667,2.189021911,92.1,3.76373199,0.261538462
2025,51105,"Lee County, Virginia",,3.88,7.871305335,13.01538462,9.314217863,17.04566982,9.6,11.4,17.4,12.9,8.925,50.48134794,22.89227347,25.0,1080.25,6102.0,1417.461538,9.795155707,31.1,31.6,14.11538462,10.58304702,54.5,47.65384615,19.25,5.2,12.4,13.175,7.3,6.376923077,23.725,2.223681142,92.1,3.76373199,0.261538462
2026,51105,"Lee County, Virginia",,3.98,8.417248338,13.01538462,8.990903182,17.11126616,9.6,11.4,17.4,12.9,9.266666667,50.4292361,22.89227347,25.0,974.6666667,6102.0,1417.461538,9.795155707,31.1,31.6,14.11538462,10.8940185,54.5,47.65384615,18.96666667,5.2,12.4,13.0,7.3,6.376923077,24.23333333,2.28402796,92.1,3.76373199,0.261538462
2027,51105,"Lee County, Virginia",,4.08,8.949561118,13.01538462,9.234702104,17.14367131,9.6,11.4,17.4,12.9,9.608333333,50.38497578,22.89227347,25.0,869.0833333,6102.0,1417.461538,9.795155707,31.1,31.6,14.11538462,11.24900916,54.5,47.65384615,18.68333333,5.2,12.4,12.825,7.3,6.376923077,24.74166667,2.32704941,92.1,3.76373199,0.261538462
2023,51121,"Montgomery County, Virginia",,4.491666667,3.041666667,11.97324751,3.191666667,6.533333333,8.31404027,9.308333333,17.1,11.34157573,16.31666667,25.7,22.95,4.8,752.8333333,13187.0,12160.0,5.5,29.1,38.5,13.5,7.784615385,45.82089791,48.1,26.03846154,18.3,12.53648623,10.21982014,5.0,4.7,13.50833333,3.575,82.4,4.0,6.4
2024,51121,"Montgomery County, Virginia",,4.623333333,2.783333333,11.88867342,2.883333333,6.066666667,8.385307571,8.916666667,17.1,11.67901418,16.83333333,25.7,23.5,4.8,638.6666667,13187.0,12166.0,5.5,29.1,38.5,13.5,7.784615385,46.29334682,48.1,26.03846154,18.3,12.61575794,10.37826603,5.2,4.3,13.81666667,3.65,82.1,4.0,6.4
2025,51121,"Montgomery County, Virginia",,4.755,2.525,11.88867342,2.575,5.6,8.429844716,8.525,17.1,11.67901418,17.35,25.7,24.05,4.8,524.5,13187.0,12172.0,5.5,29.1,38.5,13.5,7.784615385,46.60297176,48.1,26.03846154,18.3,12.8788562,10.37826603,5.4,3.9,14.125,3.725,81.8,4.0,6.4
2026,51121,"Montgomery County, Virginia",,4.886666667,2.266666667,11.88867342,2.266666667,5.133333333,8.457677359,8.133333333,17.1,11.67901418,17.86666667,25.7,24.6,4.8,410.3333333,13187.0,12178.0,5.5,29.1,38.5,13.5,7.784615385,46.80588809,48.1,26.03846154,18.3,13.227379,10.37826603,5.6,3.5,14.43333333,3.8,81.5,4.0,6.4
2027,51121,"Montgomery County, Virginia",,5.018333333,2.008333333,11.88867342,1.958333333,4.666666667,8.475070841,7.741666667,17.1,11.67901418,18.38333333,25.7,25.15,4.8,296.1666667,13187.0,12184.0,5.5,29.1,38.5,13.5,7.784615385,46.93887169,48.1,26.03846154,18.3,13.55570047,10.37826603,5.8,3.1,14.74166667,3.875,81.2,4.0,6.4
2023,51141,"Patrick County, Virginia",,3.783333333,1.516666667,6.3,9.215384615,9.2,10.9,17.1,18.17692308,11.9,12.94166667,50.1,29.26490666,10.09958307,1033.0,4825.461538,1530.0,4.2,24.55044655,34.62307692,25.0,4.608333333,40.6,49.4,18.36666667,4.8,8.649779332,14.6,8.076923077,8.9,27.43333333,3.391666667,89.43333333,5.6,0.5
2024,51141,"Patrick County, Virginia",,3.886666667,0.733333333,6.3,9.215384615,9.2,10.9,17.1,18.17692308,11.9,13.58333333,50.1,30.28768458,10.4229684,1033.0,4825.461538,1530.0,4.2,24.98224766,34.62307692,25.0,3.816666667,40.6,49.4,18.03333333,4.8,8.624779818,14.6,8.076923077,8.9,27.96666667,3.483333333,89.36666667,5.6,0.5
2025,51141,"Patrick County, Virginia",,3.99,-0.05,6.3,9.215384615,9.2,10.9,17.1,18.17692308,11.9,14.225,50.1,31.33780686,10.68468637,1033.0,4825.461538,1530.0,4.2,25.32097665,34.62307692,25.0,3.025,40.6,49.4,17.7,4.8,8.612335228,14.6,8.076923077,8.9,28.5,3.575,89.3,5.6,0.5
2026,51141,"Patrick County, Virginia",,4.093333333,-0.833333333,6.3,9.215384615,9.2,10.9,17.1,18.17692308,11.9,14.86666667,50.1,32.37018082,10.89649652,1033.0,4825.461538,1530.0,4.2,25.58669465,34.62307692,25.0,2.233333333,40.6,49.4,17.36666667,4.8,8.606140393,14.6,8.076923077,8.9,29.03333333,3.666666667,89.23333333,5.6,0.5
2027,51141,"Patrick County, Virginia",,4.196666667,-1.616666667,6.3,9.215384615,9.2,10.9,17.1,18.17692308,11.9,15.50833333,50.1,33.41407463,11.06791593,1033.0,4825.461538,1530.0,4.2,25.79513874,34.62307692,25.0,1.441666667,40.6,49.4,17.03333333,4.8,8.603056646,14.6,8.076923077,8.9,29.56666667,3.758333333,89.16666667,5.6,0.5
2023,51143,"Pittsylvania County, Virginia",,3.985833333,4.777814315,6.05,6.4,10.10833333,11.86800887,16.13119798,18.34686175,12.7,13.83333333,46.88365358,28.96666667,13.5,2297.083333,17109.0,4666.0,5.569230769,25.34868007,33.82307692,17.13320521,7.446153846,37.6,50.2,20.02243974,5.6,9.982339903,13.4,6.824927907,9.408333333,24.19166667,2.975,73.44602383,19.25833333,0.452415687
2024,51143,"Pittsylvania County, Virginia",,4.091666667,4.558349926,5.8,6.4,9.816666667,11.49614566,17.88315408,17.52025414,12.7,14.36666667,47.23471943,29.43333333,13.5,2132.166667,17109.0,4666.0,5.569230769,26.17631347,33.82307692,17.77095448,7.446153846,37.6,50.2,19.64215313,5.6,10.02395348,13.1,6.706214005,9.616666667,24.78333333,3.05,73.30929088,19.01666667,0.522877332
2025,51143,"Pittsylvania County, Virginia",,4.1975,4.078216663,5.55,6.4,9.525,11.70315227,18.81840238,18.27646295,12.7,14.9,48.39900496,29.9,13.5,1967.25,17109.0,4666.0,5.569230769,26.17631347,33.82307692,17.77095448,7.446153846,37.6,50.2,19.3893259,5.6,10.04498447,12.8,6.545190829,9.825,25.375,3.125,73.1195827,18.775,0.498919402
2026,51143,"Pittsylvania County, Virginia",,4.303333333,3.766806193,5.3,6.4,9.233333333,11.58791706,18.64567838,18.60047283,12.7,15.43333333,49.06701829,30.36666667,13.5,1802.333333,17109.0,4666.0,5.569230769,26.17631347,33.82307692,17.77095448,7.446153846,37.6,50.2,19.05636161,5.6,10.05561328,12.5,6.415930112,10.03333333,25.96666667,3.2,72.97969304,18.53333333,0.550483382
2027,51143,"Pittsylvania County, Virginia",,4.409166667,3.346186747,5.05,6.4,8.941666667,11.65206551,17.58525423,19.72128738,12.7,15.96666667,50.03788472,30.83333333,13.5,1637.416667,17109.0,4666.0,5.569230769,26.17631347,33.82307692,17.77095448,7.446153846,37.6,50.2,18.7737816,5.6,10.06098495,12.2,6.262824652,10.24166667,26.55833333,3.275,72.81912222,18.29166667,0.541640832
2023,51155,"Pulaski County, Virginia",,4.264184982,2.808333333,6.9,3.808333333,7.733333333,10.1,10.01666667,22.7,13.5,14.68333333,40.76666667,35.0201625,12.5,763.5833333,8497.384615,3222.0,4.7,31.31065364,36.4728993,24.9,7.823076923,33.3,49.33333333,19.41666667,5.307692308,12.84048746,14.30833333,10.0,5.7,22.8,1.941666667,90.0,5.0,0.487730723
2024,51155,"Pulaski County, Virginia",,4.648912733,2.316666667,6.9,3.416666667,7.266666667,10.1,9.433333333,22.7,13.5,15.26666667,41.03333333,36.29439001,12.5,679.1666667,8497.384615,3222.0,4.7,30.86809137,36.56105877,24.9,7.823076923,33.3,49.26666667,19.23333333,5.307692308,13.31639234,14.21666667,10.4,5.7,23.0,1.983333333,89.9,5.0,0.504346447
2025,51155,"Pulaski County, Virginia",,4.989816839,1.825,6.9,3.025,6.8,10.1,8.85,22.7,13.5,15.85,41.3,37.18642891,12.5,594.75,8497.384615,3222.0,4.7,30.58396516,36.60601032,24.9,7.823076923,33.3,49.2,19.05,5.307692308,13.77121942,14.125,10.8,5.7,23.2,2.025,89.8,5.0,0.504346447
2026,51155,"Pulaski County, Virginia",,5.291889172,1.333333333,6.9,2.633333333,6.333333333,10.1,8.266666667,22.7,13.5,16.43333333,41.56666667,37.81091189,12.5,510.3333333,8497.384615,3222.0,4.7,30.40155536,36.62893063,24.9,7.823076923,33.3,49.13333333,18.86666667,5.307692308,14.23859044,14.03333333,11.2,5.7,23.4,2.066666667,89.7,5.0,0.504346447
2027,51155,"Pulaski County, Virginia",,5.559552988,0.841666667,6.9,2.241666667,5.866666667,10.1,7.683333333,22.7,13.5,17.01666667,41.83333333,38.248089,12.5,425.9166667,8497.384615,3222.0,4.7,30.28444776,36.64061745,24.9,7.823076923,33.3,49.06666667,18.68333333,5.307692308,14.69849623,13.94166667,11.6,5.7,23.6,2.108333333,89.6,5.0,0.504346447
2023,51161,"Roanoke County, Virginia",,4.275,2.292142572,3.163749366,3.0,7.753846154,7.931329819,10.05,13.3,15.2,20.65,39.16666667,30.14166667,5.8,1834.0,18924.0,17116.41667,4.5,29.01538462,37.7,17.84615385,6.7,37.33333333,51.7,22.225,5.3,11.71666667,12.7943335,7.4,6.59107739,22.03333333,3.616666667,83.575,6.03912025,3.583333333
2024,51161,"Roanoke County, Virginia",,4.4,1.984285145,3.447720251,3.0,7.753846154,8.335535679,9.7,11.2,15.2,21.1,39.73333333,30.88333333,5.8,1834.0,18924.0,17377.83333,4.5,29.01538462,37.7,17.84615385,6.7,37.96666667,51.7,22.05,5.3,11.83333333,12.53189278,7.4,6.653799259,22.46666667,3.733333333,83.15,6.210948593,3.666666667
2025,51161,"Roanoke County, Virginia",,4.525,1.676427717,3.726791165,3.0,7.753846154,7.636557558,9.35,9.1,15.2,21.55,40.3,31.625,5.8,1834.0,18924.0,17639.25,4.5,29.01538462,37.7,17.84615385,6.7,38.6,51.7,21.875,5.3,11.95,12.30362139,7.4,6.696993655,22.9,3.85,82.725,6.232718484,3.75
2026,51161,"Roanoke County, Virginia",,4.65,1.368570289,3.92317292,3.0,7.753846154,7.893693667,9.0,7.0,15.2,22.0,40.86666667,32.36666667,5.8,1834.0,18924.0,17900.66667,4.5,29.01538462,37.7,17.84615385,6.7,39.23333333,51.7,21.7,5.3,12.06666667,12.05478533,7.4,6.726740151,23.33333333,3.966666667,82.3,6.351251401,3.833333333
2027,51161,"Roanoke County, Virginia",,4.775,1.060712861,4.011216543,3.0,7.753846154,7.322178857,8.65,4.9,15.2,22.45,41.43333333,33.10833333,5.8,1834.0,18924.0,18162.08333,4.5,29.01538462,37.7,17.84615385,6.7,39.86666667,51.7,21.525,5.3,12.18333333,11.81832603,7.4,6.74722554,23.76666667,4.083333333,81.875,6.407388078,3.916666667
2023,51167,"Russell County, Virginia",,3.8725,6.31425469,10.56923077,6.091666667,12.64318775,12.6,13.9146392,17.35384615,11.12945497,10.86666667,48.8,35.4,17.6,1518.083333,7511.846154,1633.185605,6.6,28.17692308,42.9,21.14615385,10.8,32.2,49.9353169,19.85833333,5.476923077,10.7,13.14166667,8.323076923,7.5,23.5,0.7,95.98333333,1.261538462,-0.025
2024,51167,"Russell County, Virginia",,3.985,6.553809856,10.56923077,5.583333333,13.25496044,12.6,14.02912043,17.35384615,9.611757229,11.33333333,47.8,36.6,17.6,1380.166667,7511.846154,1629.120604,6.6,28.17692308,45.7,21.14615385,10.8,32.2,50.13495444,19.61666667,5.476923077,10.7,12.88333333,8.323076923,7.5,24.4,0.7,95.86666667,1.261538462,-0.05
2025,51167,"Russell County, Virginia",,4.0975,6.692339797,10.56923077,5.075,12.8181485,12.6,14.39322936,17.35384615,9.611757229,11.8,46.8,37.8,17.6,1242.25,7511.846154,1627.006016,6.6,28.17692308,48.5,21.14615385,10.8,32.2,50.46800613,19.375,5.476923077,10.7,12.625,8.323076923,7.5,25.3,0.7,95.75,1.261538462,-0.075
2026,51167,"Russell County, Virginia",,4.21,6.77244888,10.56923077,4.566666667,13.13003668,12.6,14.73389985,17.35384615,9.611757229,12.26666667,45.8,39.0,17.6,1104.333333,7511.846154,1625.90602,6.6,28.17692308,51.3,21.14615385,10.8,32.2,50.79893942,19.13333333,5.476923077,10.7,12.36666667,8.323076923,7.5,26.2,0.7,95.63333333,1.261538462,-0.1
2027,51167,"Russell County, Virginia",,4.3225,6.818774353,10.56923077,4.058333333,12.90734534,12.6,14.89589058,17.35384615,9.611757229,12.73333333,44.8,40.2,17.6,966.4166667,7511.846154,1625.333809,6.6,28.17692308,54.1,21.14615385,10.8,32.2,51.02936909,18.89166667,5.476923077,10.7,12.10833333,8.323076923,7.5,27.1,0.7,95.51666667,1.261538462,-0.125
2023,51169,"Scott County, Virginia",,4.2,3.4,10.18070448,7.1,15.79396334,7.466666667,16.79230769,16.26923077,10.83846154,11.19166667,50.7,28.1,19.93333333,1210.583333,5945.0,1470.0,8.753846154,25.8,36.5,30.2,6.346232868,26.3108619,48.99166667,20.02592968,5.3,10.66923077,12.7,7.838349537,7.1,25.38333333,1.558333333,95.98333333,1.2,0.088763346
2024,51169,"Scott County, Virginia",,4.62,3.4,10.48849284,7.1,15.21650783,7.033333333,16.79230769,16.26923077,10.83846154,11.68333333,50.7,28.9,20.66666667,1106.166667,5945.0,1470.0,8.753846154,25.8,36.5,30.2,5.894450998,23.12353973,48.88333333,19.54875484,5.3,10.66923077,12.3,7.696475425,7.1,25.86666667,1.616666667,95.86666667,1.2,0.078789316
2025,51169,"Scott County, Virginia",,5.04,3.4,10.68556542,7.1,15.21650783,6.6,16.79230769,16.26923077,10.83846154,12.175,50.7,29.7,21.4,1001.75,5945.0,1470.0,8.753846154,25.8,36.5,30.2,5.655384804,20.33879112,48.775,19.59769246,5.3,10.66923077,11.9,7.619547361,7.1,26.35,1.675,95.75,1.2,0.069936034
2026,51169,"Scott County, Virginia",,5.46,3.4,10.81174824,7.1,15.21650783,6.166666667,16.79230769,16.26923077,10.83846154,12.66666667,50.7,30.5,22.13333333,897.3333333,5945.0,1470.0,8.753846154,25.8,36.5,30.2,5.528879849,17.32191824,48.66666667,19.30197467,5.3,10.66923077,11.5,7.577834838,7.1,26.83333333,1.733333333,95.63333333,1.2,0.062077564
2027,51169,"Scott County, Virginia",,5.88,3.4,10.89254134,7.1,15.21650783,5.733333333,16.79230769,16.26923077,10.83846154,13.15833333,50.7,31.3,22.86666667,792.9166667,5945.0,1470.0,8.753846154,25.8,36.5,30.2,5.461938123,14.43888843,48.55833333,19.23204007,5.3,10.66923077,11.1,7.555217156,7.1,27.31666667,1.791666667,95.51666667,1.2,0.055102123
2023,51173,"Smyth County, Virginia",,4.25,3.3,8.176268119,6.1,14.9,11.8,15.8,17.58461538,11.3,11.56666667,45.0,29.78387342,15.59408301,963.5833333,8435.343586,2390.648198,8.723076923,32.45384615,34.10769231,20.3,8.4,37.19230769,50.4,21.14559618,5.8,11.3,13.825,7.050336889,7.5,22.66506498,2.375,93.55833333,1.771568272,0.4
2024,51173,"Smyth County, Virginia",,4.65,3.3,9.399609393,6.1,14.9,11.8,15.8,17.58461538,11.3,12.13333333,45.0,31.74740242,15.58911537,841.1666667,8468.327904,2358.601166,8.723076923,32.45384615,34.10769231,20.3,8.4,37.19230769,50.4,21.08520112,5.8,11.3,13.75,7.128920771,7.5,23.16723733,2.45,93.41666667,1.822830262,0.4
2025,51173,"Smyth County, Virginia",,5.05,3.3,10.43392433,6.1,14.9,11.8,15.8,17.58461538,11.3,12.7,45.0,32.72825988,15.58494477,718.75,8492.32171,2333.149706,8.723076923,32.45384615,34.10769231,20.3,8.4,37.19230769,50.4,21.10196566,5.8,11.3,13.675,7.20743514,7.5,23.45697009,2.525,93.275,1.859547533,0.4
2026,51173,"Smyth County, Virginia",,5.45,3.3,10.82258954,6.1,14.9,11.8,15.8,17.58461538,11.3,13.26666667,45.0,34.5276981,15.58144331,596.3333333,8509.775542,2312.936389,8.723076923,32.45384615,34.10769231,20.3,8.4,37.19230769,50.4,21.06255949,5.8,11.3,13.6,7.261055973,7.5,23.88057883,2.6,93.13333333,1.885846902,0.4
2027,51173,"Smyth County, Virginia",,5.85,3.3,10.54018292,6.1,14.9,11.8,15.8,17.58461538,11.3,13.83333333,45.0,35.64524575,15.57850365,473.9166667,8522.471996,2296.883157,8.723076923,32.45384615,34.10769231,20.3,8.4,37.19230769,50.4,21.06404452,5.8,11.3,13.525,7.275875034,7.5,24.2198211,2.675,92.99166667,1.904684271,0.4
2023,51185,"Tazewell County, Virginia",,3.844166667,5.7,6.7,7.4,11.5,13.13076923,16.13076923,15.85255097,11.07689742,14.575,48.33375246,32.86289633,14.29962323,1513.583333,11068.0,2948.384615,7.6,29.4,36.1,23.5,7.238461538,33.0,50.2,21.9,6.0,10.6,12.20833333,6.5,7.7,23.4,1.291666667,93.04166667,3.5,0.7
2024,51185,"Tazewell County, Virginia",,3.958333333,5.7,6.7,7.4,11.5,13.13076923,16.13076923,16.20996211,11.07689742,15.25,48.44634808,34.12579266,14.46132871,1335.166667,11068.0,2948.384615,7.6,29.4,36.1,23.5,7.238461538,33.0,50.2,21.9,6.0,10.6,11.91666667,6.5,7.7,23.9,1.383333333,92.88333333,3.5,0.7
2025,51185,"Tazewell County, Virginia",,4.0725,5.7,6.7,7.4,11.5,13.13076923,16.13076923,16.20996211,11.07689742,15.925,48.50058398,35.38868899,14.59231879,1156.75,11068.0,2948.384615,7.6,29.4,36.1,23.5,7.238461538,33.0,50.2,21.9,6.0,10.6,11.625,6.5,7.7,24.4,1.475,92.725,3.5,0.7
2026,51185,"Tazewell County, Virginia",,4.186666667,5.7,6.7,7.4,11.5,13.13076923,16.13076923,16.20996211,11.07689742,16.6,48.52670872,36.65158532,14.69842775,978.3333333,11068.0,2948.384615,7.6,29.4,36.1,23.5,7.238461538,33.0,50.2,21.9,6.0,10.6,11.33333333,6.5,7.7,24.9,1.566666667,92.56666667,3.5,0.7
2027,51185,"Tazewell County, Virginia",,4.300833333,5.7,6.7,7.4,11.5,13.13076923,16.13076923,16.20996211,11.07689742,17.275,48.53929268,37.91448165,14.78438167,799.9166667,11068.0,2948.384615,7.6,29.4,36.1,23.5,7.238461538,33.0,50.2,21.9,6.0,10.6,11.04166667,6.5,7.7,25.4,1.658333333,92.40833333,3.5,0.7
2023,51191,"Washington County, Virginia",,4.19,4.2,3.608333333,5.4,9.8,11.3,12.2,17.9,13.025,18.7,45.925,27.16666667,11.5,1515.916667,14412.0,6328.0,4.4,29.49367469,38.00377437,33.29501887,6.9,26.07028146,50.1,19.61980635,5.482169505,10.72579996,13.21666667,6.9,7.692307692,24.45,1.625,94.66666667,1.7,0.5
2024,51191,"Washington County, Virginia",,4.33,4.2,3.216666667,5.4,9.8,11.3,12.2,17.9,13.35,20.9,46.35,27.63333333,11.5,1375.833333,14412.0,6328.0,4.4,29.83216839,37.8383674,35.7632632,6.9,27.83471276,50.1,19.17856326,5.470343462,10.80665638,13.03333333,6.9,7.692307692,25.0,1.65,94.53333333,1.7,0.5
2025,51191,"Washington County, Virginia",,4.47,4.2,2.825,5.4,9.8,11.3,12.2,17.9,13.675,23.1,46.775,28.1,11.5,1235.75,14412.0,6328.0,4.4,29.89935337,38.00385485,38.31391896,6.9,28.91786392,50.1,18.85531913,5.46249986,10.84666089,12.85,6.9,7.692307692,25.55,1.675,94.4,1.7,0.5
2026,51191,"Washington County, Virginia",,4.61,4.2,2.433333333,5.4,9.8,11.3,12.2,17.9,14.0,25.3,47.2,28.56666667,11.5,1095.666667,14412.0,6328.0,4.4,29.76999631,38.30302247,40.81100211,6.9,29.58279002,50.1,18.4456186,5.457297606,10.91697753,12.66666667,6.9,7.692307692,26.1,1.7,94.26666667,1.7,0.5
